Date|Code|Description|Type|Isin Code|Issuer|Status|Stock Exchange|Listing Date|Currency|Form|Eff. Date Isin|Maturity Date|Expire Date|Exercise Price|Interest|Interest Type|Interest Freq|Nominal Value|Num. of Sec|Originated Amt|Current Amt|Total Scripless|Local (%)|Foreign (%)|Total (%)|Sector|Closing Price
29-MAY-2026|TBC BY IDX SMINKP-B 10062026|SUKUK MUDHARABAH BERKELANJUTAN V INDAH KIAT PULP & PAPER TAHAP II TAHUN 2026 SERI B|SUKUK|IDJ0000445B8|PT INDAH KIAT PULP & PAPER Tbk|ACTIVE|IDX|11-JUN-2026|IDR|Electronic||10-JUN-2031||||Floating/Variable|3 MONTHS|||923635000000|923635000000||0|0|0|PULP & PAPER|1
29-MAY-2026|TPR-SMBBTN01X1JP|SUKUK MUDHARABAH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH23 THP I|SUKUK|IDJ000027404|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||28-OCT-2036|||11|FIXED|3 MONTHS|||73344024699|73344024699|73344024699|100|0|100|BANK|1
29-MAY-2026|TPR-SMBBTN01X2JP|SUK MDHRBH MQYDH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH23 THP II|SUKUK|IDJ000029608|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||27-DEC-2036|||1.37|FIXED|3 MONTHS|||144743758693|144743758693|144743758693|100|0|100|BANK|1
29-MAY-2026|TPR-SMBBTN01X3JP|SUK MDHRBH MQYDH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH24 THPIII|SUKUK|IDJ000033204|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||27-DEC-2037|||1.37|FIXED|3 MONTHS|||71790986248|71790986248|71790986248|100|0|100|BANK|1
29-MAY-2026|TPR-SMBBTN01X4JP|SUK MDHRBH MQYDH JANGKA PANJANG YG DILAKUKAN TPU PT BANK TABUNGAN NEGARA (PERSERO) TBK I TH24 THP IV|SUKUK|IDJ000034707|BANK TABUNGAN NEGARA (PERSERO) Tbk, PT|ACTIVE|||IDR|Electronic||23-SEP-2038|||1.37|FIXED|3 MONTHS|||47676804545|47676804545|47676804545|100|0|100|BANK|1
29-MAY-2026|TPR-SMBRIS01X1JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2023 THP I|SUKUK|IDJ000026505|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||26-DEC-2035||||FLOATING|3 MONTHS|||2931815250|2931815250|2931815250|100|0|100|BANK|1
29-MAY-2026|TPR-SMBRIS01X2JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2023 THP II|SUKUK|IDJ000030507|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||26-JUN-2036||||FLOATING|3 MONTHS|||6494409639|6494409639|6494409639|100|0|100|BANK|1
29-MAY-2026|TPR-SMBRIS01X3JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2024 THP III|SUKUK|IDJ000034608|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||20-DEC-2036||||FLOATING|3 MONTHS|||7138712153|7138712153|7138712153|100|0|100|BANK|1
29-MAY-2026|TPR-SMBRIS01X4JP|SUKUK MUDHARABAH MUQAYADAH JANGKA PANJANG YANG DILAKUKAN TPU I PT BANK BSI TBK TH 2025 THP IV|SUKUK|IDJ000037403|BANK SYARIAH INDONESIA Tbk, PT|ACTIVE|||IDR|Electronic||20-MAR-2038||||FLOATING|3 MONTHS|||7774476415|7774476415|7774476415|100|0|100|BANK|1
29-MAY-2026|AMCF01A|EBA AVRIST AM CF 01 - TAGIHAN SPAYLATER KELAS A|EBA|IDU000003204|AVRIST AM CF 01 - TAGIHAN SPAYLATER|ACTIVE|||IDR|Electronic||30-JUN-2026|||8.5|FLOATING|3 MONTHS|||160000000000|160000000000|160000000000|100|0|100|OTHER SECTORS|1
29-MAY-2026|BBKK01A2|EBA BAHANA BUKOPIN - KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN KELAS A2|EBA|IDU000002602|EFEK BERAGUN ASET BAHANA BUKOPIN-KUMPULAN TAGIHAN KREDIT PENSIUNAN YANG DIALIHKAN|ACTIVE|||IDR|Electronic||04-SEP-2026|||10|FIXED|3 MONTHS|||98000000000|98000000000|98000000000|100|0|100|OTHER SECTORS|1
29-MAY-2026|BJLB01|EFEK BERAGUN ASET SYARIAH BRI-MI JAKARTA LINGKAR BARATSATU KELAS A|EBA|IDU000003303|EFEK BERAGUN ASET SYARIAH BRI-MI JAKARTA LINGKAR BARAT SATU|ACTIVE|IDX|03-NOV-2025|IDR|Electronic||31-OCT-2032|||8.5|FIXED|3 MONTHS|||1800000000000|1800000000000|1800000000000|100|0|100|OTHER SECTORS|1
29-MAY-2026|MGIA01|EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET KELAS A|EBA|IDU000002107|KIK EBA MANDIRI GIAA01 - SURAT BERHARGA HAK ATAS PENDAPATAN PENJUALAN TIKET|ACTIVE|IDX|31-JUL-2018|IDR|Electronic||27-JUN-2032|||9.75|FLOATING|3 MONTHS|||840325000000|840325000000|840325000000|100|0|100|OTHER SECTORS|1
29-MAY-2026|SPSMFBRIS01A|EBAS-SP SMF-BRIS01 KELAS A|EBA|IDU0000029A7|EBAS-SP SMF-BRIS01|ACTIVE|IDX|08-JUN-2023|IDR|Electronic||30-OCT-2041|||7|FIXED|3 MONTHS|||112884964264|102757235887|102757235887|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
29-MAY-2026|SPSMFBTN05A2|EBA-SP SMF-BTN05 KELAS A SERI A2|EBA|IDU0000024A8|EBA-SP SMF-BTN 05|ACTIVE|IDX|28-NOV-2019|IDR|Electronic||07-MAY-2032|||8.75|FIXED|3 MONTHS|||245026891276|245026891276|245026891276|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
29-MAY-2026|SPSMFBTN06A|EBA-SP SMF-BTN06 KELAS A|EBA|IDU0000027A1|EBA-SP SMF-BTN 06|ACTIVE|IDX|05-JAN-2021|IDR|Electronic||07-JUL-2032|||6.5|FIXED|3 MONTHS|||56695396664|43523413076|43523413076|100|0|100|INVESTMENT FUND/MUTUAL FUND|1
29-MAY-2026|IDVB0929092026|SEKURITAS VALAS BANK INDONESIA IDVB0929092026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000152004|BANK INDONESIA|ACTIVE|||USD|Electronic||29-SEP-2026|||3.53|Zero/Discounted|SPECIFIC DATE|||2000000||||||BANK|17883
29-MAY-2026|IDVB1229122026|SEKURITAS VALAS BANK INDONESIA IDVB1229122026|Bank Indonesia Foreign Currency Securities (SVBI)|IDO000152103|BANK INDONESIA|ACTIVE|||USD|Electronic||29-DEC-2026|||3.45|Zero/Discounted|SPECIFIC DATE|||2000000||||||BANK|17883
29-MAY-2026|SUVB0104062026|SUKUK VALAS BANK INDONESIA SUVB0104062026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000166103|BANK INDONESIA|ACTIVE|||USD|Electronic||04-JUN-2026||||Floating/Variable|SPECIFIC DATE|||120000000||||||BANK|17883
29-MAY-2026|SUVB0108062026|SUKUK VALAS BANK INDONESIA SUVB0108062026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000166509|BANK INDONESIA|ACTIVE|||USD|Electronic||08-JUN-2026||||Floating/Variable|SPECIFIC DATE|||32000000||||||BANK|17883
29-MAY-2026|SUVB0122062026|SUKUK VALAS BANK INDONESIA SUVB0122062026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000167606|BANK INDONESIA|ACTIVE|||USD|Electronic||22-JUN-2026||||||||35000000||||||BANK|17883
29-MAY-2026|SUVB0306072026|SUKUK VALAS BANK INDONESIA SUVB0306072026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000162508|BANK INDONESIA|ACTIVE|||USD|Electronic||06-JUL-2026||||Floating/Variable|SPECIFIC DATE|||15000000||||||BANK|17883
29-MAY-2026|SUVB0308062026|SUKUK VALAS BANK INDONESIA SUVB0308062026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000159702|BANK INDONESIA|ACTIVE|||USD|Electronic||08-JUN-2026||||Floating/Variable|SPECIFIC DATE|||15000000||||||BANK|17883
29-MAY-2026|SUVB0310072026|SUKUK VALAS BANK INDONESIA SUVB0310072026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000163506|BANK INDONESIA|ACTIVE|||USD|Electronic||10-JUL-2026||||Floating/Variable|SPECIFIC DATE|||10000000||||||BANK|17883
29-MAY-2026|SUVB0310082026|SUKUK VALAS BANK INDONESIA SUVB0310082026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000166608|BANK INDONESIA|ACTIVE|||USD|Electronic||10-AUG-2026||||Floating/Variable|SPECIFIC DATE|||10000000||||||BANK|17883
29-MAY-2026|SUVB0315062026|SUKUK VALAS BANK INDONESIA SUVB0315062026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000160908|BANK INDONESIA|ACTIVE|||USD|Electronic||15-JUN-2026||||Floating/Variable|SPECIFIC DATE|||22000000||||||BANK|17883
29-MAY-2026|SUVB0317072026|SUKUK VALAS BANK INDONESIA SUVB0317072026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000164504|BANK INDONESIA|ACTIVE|||USD|Electronic||17-JUL-2026||||Floating/Variable|SPECIFIC DATE|||10000000||||||BANK|17883
29-MAY-2026|SUVB0319082026|SUKUK VALAS BANK INDONESIA SUVB0319082026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000167507|BANK INDONESIA|ACTIVE|||USD|Electronic||19-AUG-2026||||||||5000000||||||BANK|17883
29-MAY-2026|SUVB0324072026|SUKUK VALAS BANK INDONESIA SUVB0324072026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000165303|BANK INDONESIA|ACTIVE|||USD|Electronic||24-JUL-2026||||Floating/Variable|SPECIFIC DATE|||10000000||||||BANK|17883
29-MAY-2026|SUVB0330062026|SUKUK VALAS BANK INDONESIA SUVB0330062026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000161906|BANK INDONESIA|ACTIVE|||USD|Electronic||30-JUN-2026||||Floating/Variable|SPECIFIC DATE|||32000000||||||BANK|17883
29-MAY-2026|SUVB0606082026|SUKUK VALAS BANK INDONESIA SUVB0606082026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000156807|BANK INDONESIA|ACTIVE|||USD|Electronic||06-AUG-2026||||Floating/Variable|SPECIFIC DATE|||10000000||||||BANK|17883
29-MAY-2026|SUVB0606102026|SUKUK VALAS BANK INDONESIA SUVB0606102026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000162607|BANK INDONESIA|ACTIVE|||USD|Electronic||06-OCT-2026||||Floating/Variable|SPECIFIC DATE|||5000000||||||BANK|17883
29-MAY-2026|SUVB0609112026|SUKUK VALAS BANK INDONESIA SUVB0609112026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000166707|BANK INDONESIA|ACTIVE|||USD|Electronic||09-NOV-2026||||Floating/Variable|SPECIFIC DATE|||5000000||||||BANK|17883
29-MAY-2026|SUVB0620072026|SUKUK VALAS BANK INDONESIA SUVB0620072026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000154307|BANK INDONESIA|ACTIVE|||USD|Electronic||20-JUL-2026||||Floating/Variable|SPECIFIC DATE|||5000000||||||BANK|17883
29-MAY-2026|SUVB0624082026|SUKUK VALAS BANK INDONESIA SUVB0624082026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000158100|BANK INDONESIA|ACTIVE|||USD|Electronic||24-AUG-2026||||Floating/Variable|SPECIFIC DATE|||10000000||||||BANK|17883
29-MAY-2026|SUVB0923112026|SUKUK VALAS BANK INDONESIA SUVB0923112026|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000158209|BANK INDONESIA|ACTIVE|||USD|Electronic||23-NOV-2026||||Floating/Variable|SPECIFIC DATE|||7000000||||||BANK|17883
29-MAY-2026|SUVB1206042027|SUKUK VALAS BANK INDONESIA SUVB1206042027|Bank Indonesia Foreign Currency Sukuk (SUVBI)|IDO000162706|BANK INDONESIA|ACTIVE|||USD|Electronic||06-APR-2027||||Floating/Variable|SPECIFIC DATE|||60200000||||||BANK|17883
29-MAY-2026|BJBR01PBCN1|SURAT BERHARGA PERPETUAL BERKELANJUTAN I BANK BJB TAHAP I TAHUN 2024|PERPETUAL BONDS|IDA000150304|PT BANK PEMBANGUNAN DAERAH JAWA BARAT DAN BANTEN Tbk (Bank BJB)|ACTIVE|IDX|10-DEC-2024|IDR|Electronic||10-JUN-2030|||9.5|FIXED|3 MONTHS|||1000000000000||1000000000000||||BANK|1
29-MAY-2026|IIFFPBGN|SURAT BERHARGA PERPETUAL BERWAWASAN LINGKUNGAN INDONESIA INFRASTRUCTURE FINANCE TAHUN 2023|PERPETUAL BONDS|IDA000139208|INDONESIA INFRASTRUCTURE FINANCE, PT|ACTIVE|IDX|10-JAN-2024|IDR|Electronic||09-JAN-2029|||8.25|FIXED|SEMI-ANNUAL|||335190000000||335190000000||||FINANCIAL INSTITUTION|1
29-MAY-2026|SUKBI010726091MSINR5C31|SUKUK BANK INDONESIA SUKBI010726091MSINR5C31|BANK INDONESIA SUKUK (SUKBI)|IDO000162904|BANK INDONESIA|ACTIVE|||IDR|Electronic||01-JUL-2026||||Floating/Variable|SPECIFIC DATE|||2000000000000||||||BANK|1
29-MAY-2026|SUKBI020926355MSYNR5C08386|SUKUK BANK INDONESIA SUKBI020926355MSYNR5C08386|BANK INDONESIA SUKUK (SUKBI)|IDO000138409|BANK INDONESIA|ACTIVE|||IDR|Electronic||02-SEP-2026||||Zero/Discounted|SPECIFIC DATE|||2000000000000||||||BANK|1
29-MAY-2026|SUKBI021026175MSYNR5C49124|SUKUK BANK INDONESIA SUKBI021026175MSYNR5C49124|BANK INDONESIA SUKUK (SUKBI)|IDO000163902|BANK INDONESIA|ACTIVE|||IDR|Electronic||02-OCT-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI021026273MSYNR4C84967|SUKUK BANK INDONESIA SUKBI021026273MSYNR4C84967|BANK INDONESIA SUKUK (SUKBI)|IDO000152806|BANK INDONESIA|ACTIVE|||IDR|Electronic||02-OCT-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI021026364MSYNR4C795|SUKUK BANK INDONESIA SUKBI021026364MSYNR4C795|BANK INDONESIA SUKUK (SUKBI)|IDO000141700|BANK INDONESIA|ACTIVE|||IDR|Electronic||02-OCT-2026||||Zero/Discounted|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI030626264MSYNR5C0674|SUKUK BANK INDONESIA SUKBI030626264MSYNR5C0674|BANK INDONESIA SUKUK (SUKBI)|IDO000138300|BANK INDONESIA|ACTIVE|||IDR|Electronic||03-JUN-2026||||Zero/Discounted|SPECIFIC DATE|||500000000000||||||BANK|1
29-MAY-2026|SUKBI030626364MSYNR6C27494|SUKUK BANK INDONESIA SUKBI030626364MSYNR6C27494|BANK INDONESIA SUKUK (SUKBI)|IDO000125109|BANK INDONESIA|ACTIVE|||IDR|Electronic||03-JUN-2026|||6.27494|Fixed|SPECIFIC DATE|||590000000000||||||BANK|1
29-MAY-2026|SUKBI030726182MSYNR4C796|SUKUK BANK INDONESIA SUKBI030726182MSYNR4C796|BANK INDONESIA SUKUK (SUKBI)|IDO000152707|BANK INDONESIA|ACTIVE|||IDR|Electronic||03-JUL-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI030726273MSYNR4C76068|SUKUK BANK INDONESIA SUKBI030726273MSYNR4C76068|BANK INDONESIA SUKUK (SUKBI)|IDO000141601|BANK INDONESIA|ACTIVE|||IDR|Electronic||03-JUL-2026||||Zero/Discounted|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI030726364MSYNR5C97825|SUKUK BANK INDONESIA SUKBI030726364MSYNR5C97825|BANK INDONESIA SUKUK (SUKBI)|IDO000129101|BANK INDONESIA|ACTIVE|||IDR|Certificate||03-JUL-2026||||Floating/Variable|SPECIFIC DATE|||2342000000000||||||BANK|1
29-MAY-2026|SUKBI040127269MSYNR5C62132|SUKUK BANK INDONESIA SUKBI040127269MSYNR5C62132|BANK INDONESIA SUKUK (SUKBI)|IDO000164009|BANK INDONESIA|ACTIVE|||IDR|Electronic||04-JAN-2027||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI040127367MSYNR4C87137|SUKUK BANK INDONESIA SUKBI040127367MSYNR4C87137|BANK INDONESIA SUKUK (SUKBI)|IDO000152905|BANK INDONESIA|ACTIVE|||IDR|Electronic||04-JAN-2027||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI041226273MSYNR5C19029|SUKUK BANK INDONESIA SUKBI041226273MSYNR5C19029|BANK INDONESIA SUKUK (SUKBI)|IDO000160205|BANK INDONESIA|ACTIVE|||IDR|Electronic||04-DEC-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI041226364MSYNR5C0157|SUKUK BANK INDONESIA SUKBI041226364MSYNR5C0157|BANK INDONESIA SUKUK (SUKBI)|IDO000149901|BANK INDONESIA|ACTIVE|||IDR|Electronic||04-DEC-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI050227273MSYNR6C21871|SUKUK BANK INDONESIA SUKBI050227273MSYNR6C21871|BANK INDONESIA SUKUK (SUKBI)|IDO000167200|BANK INDONESIA|ACTIVE|||IDR|Electronic||05-FEB-2027||||||||1000000000000||||||BANK|1
29-MAY-2026|SUKBI050327364MSYNR5C21482|SUKUK BANK INDONESIA SUKBI050327364MSYNR5C21482|BANK INDONESIA SUKUK (SUKBI)|IDO000160304|BANK INDONESIA|ACTIVE|||IDR|Electronic||05-MAR-2027||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI061126182MSYNR6C11623|SUKUK BANK INDONESIA SUKBI061126182MSYNR6C11623|BANK INDONESIA SUKUK (SUKBI)|IDO000167101|BANK INDONESIA|ACTIVE|||IDR|Electronic||06-NOV-2026||||||||1000000000000||||||BANK|1
29-MAY-2026|SUKBI061126364MSYNR4C68441|SUKUK BANK INDONESIA SUKBI061126364MSYNR4C68441|BANK INDONESIA SUKUK (SUKBI)|IDO000146105|BANK INDONESIA|ACTIVE|||IDR|Electronic||06-NOV-2026||||Zero/Discounted|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI070527364MSYNR6C40002|SUKUK BANK INDONESIA SUKBI070527364MSYNR6C40002|BANK INDONESIA SUKUK (SUKBI)|IDO000167309|BANK INDONESIA|ACTIVE|||IDR|Electronic||07-MAY-2027||||||||1000000000000||||||BANK|1
29-MAY-2026|SUKBI080626091MSYNR5C057|SUKUK BANK INDONESIA SUKBI080626091MSYNR5C057|BANK INDONESIA SUKUK (SUKBI)|IDO000160502|BANK INDONESIA|ACTIVE|||IDR|Electronic||08-JUN-2026||||Floating/Variable|SPECIFIC DATE|||500000000000||||||BANK|1
29-MAY-2026|SUKBI140826280MSYNR4C64477|SUKUK BANK INDONESIA SUKBI140826280MSYNR4C64477|BANK INDONESIA SUKUK (SUKBI)|IDO000146006|BANK INDONESIA|ACTIVE|||IDR|Electronic||14-AUG-2026||||Zero/Discounted|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI180926196MSYNR5C14667|SUKUK BANK INDONESIA SUKBI180926196MSYNR5C14667|BANK INDONESIA SUKUK (SUKBI)|IDO000160106|BANK INDONESIA|ACTIVE|||IDR|Electronic||18-SEP-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI180926287MSYNR4C95075|SUKUK BANK INDONESIA SUKBI180926287MSYNR4C95075|BANK INDONESIA SUKUK (SUKBI)|IDO000149802|BANK INDONESIA|ACTIVE|||IDR|Electronic||18-SEP-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI190626196MSYNR4C90108|SUKUK BANK INDONESIA SUKBI190626196MSYNR4C90108|BANK INDONESIA SUKUK (SUKBI)|IDO000149703|BANK INDONESIA|ACTIVE|||IDR|Electronic||19-JUN-2026||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|SUKBI310327355MSYNR5C76087|SUKUK BANK INDONESIA SUKBI310327355MSYNR5C76087|BANK INDONESIA SUKUK (SUKBI)|IDO000164108|BANK INDONESIA|ACTIVE|||IDR|Electronic||31-MAR-2027||||Floating/Variable|SPECIFIC DATE|||1000000000000||||||BANK|1
29-MAY-2026|IDFN161126364S|BANK INDONESIA FLOATING RATE NOTE IDFN161126364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000147400|BANK INDONESIA|ACTIVE|||IDR|Electronic||16-NOV-2026|||.77757|Floating/Variable|SPECIFIC DATE|||767000000000||||||BANK|1
29-MAY-2026|IDFN221226364S|BANK INDONESIA FLOATING RATE NOTE IDFN221226364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000151600|BANK INDONESIA|ACTIVE|||IDR|Electronic||22-DEC-2026|||.8|Floating/Variable|SPECIFIC DATE|||50000000000||||||BANK|1
29-MAY-2026|IDFN230227364S|BANK INDONESIA FLOATING RATE NOTE IDFN230227364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000158407|BANK INDONESIA|ACTIVE|||IDR|Electronic||23-FEB-2027|||1.1|Floating/Variable|SPECIFIC DATE|||200000000000||||||BANK|1
29-MAY-2026|IDFN250527364S|BANK INDONESIA FLOATING RATE NOTE IDFN250527364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000168406|BANK INDONESIA|ACTIVE|||IDR|Electronic||25-MAY-2027|||1.6|Floating/Variable|SPECIFIC DATE|||100000000000||||||BANK|1
29-MAY-2026|IDFN260127364S|BANK INDONESIA FLOATING RATE NOTE IDFN260127364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000158506|BANK INDONESIA|ACTIVE|||IDR|Electronic||26-JAN-2027|||1.10333|Floating/Variable|SPECIFIC DATE|||300000000000||||||BANK|1
29-MAY-2026|IDFN261126364S|BANK INDONESIA FLOATING RATE NOTE IDFN261126364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000148705|BANK INDONESIA|ACTIVE|||IDR|Electronic||26-NOV-2026|||.77271|Floating/Variable|SPECIFIC DATE|||700000000000||||||BANK|1
29-MAY-2026|IDFN270427364S|BANK INDONESIA FLOATING RATE NOTE IDFN270427364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000165709|BANK INDONESIA|ACTIVE|||IDR|Electronic||27-APR-2027|||1.6945|Floating/Variable|SPECIFIC DATE|||100000000000||||||BANK|1
29-MAY-2026|IDFN300327364S|BANK INDONESIA FLOATING RATE NOTE IDFN300327364S|BANK INDONESIA FLOATING RATE NOTE (BI-FRN)|IDO000162003|BANK INDONESIA|ACTIVE|||IDR|Electronic||30-MAR-2027|||1.508|Floating/Variable|SPECIFIC DATE|||400000000000||||||BANK|1
29-MAY-2026|WINS|WINTERMAR OFFSHORE MARINE Tbk|EQUITY|ID1000117500|WINTERMAR OFFSHORE MARINE Tbk, PT|ACTIVE|IDX|29-NOV-2010|IDR|Electronic||||||||100|4460988262|||3463197823|61.44|16.19|77.63|TRANSPORTATION|510
29-MAY-2026|WIRG|WIR ASIA Tbk|EQUITY|ID1000166804|WIR ASIA Tbk, PT|ACTIVE|IDX|04-APR-2022|IDR|Electronic||||||||5|11938622394|||11687462394|87.78|10.11|97.9|ADVERTISING,PRINTING and MEDIA|61
29-MAY-2026|WMPP|WIDODO MAKMUR PERKASA Tbk|EQUITY|ID1000164809|WIDODO MAKMUR PERKASA Tbk, PT|ACTIVE|IDX|06-DEC-2021|IDR|Certificate||||||||20|29419000000|||19369000000|59.13|6.71|65.84|ANIMAL HUSBANDRY|36
29-MAY-2026|WMUU|WIDODO MAKMUR UNGGAS Tbk|EQUITY|ID1000159106|WIDODO MAKMUR UNGGAS Tbk, PT|ACTIVE|IDX|02-FEB-2021|IDR|Certificate||||||||50|12941176500|||11191176500|85.11|1.37|86.48|ANIMAL HUSBANDRY|55
29-MAY-2026|WOMF|WAHANA OTTOMITRA MULTIARTHA Tbk|EQUITY|ID1000100209|WAHANA OTTOMITRA MULTIARTHA Tbk, PT|ACTIVE|IDX|13-DEC-2004|IDR|Electronic|13-DEC-2004|||||||100|3481481480|||3481481480|97.37|2.63|100|FINANCIAL INSTITUTION|284
29-MAY-2026|WOOD|INTEGRA INDOCABINET Tbk|EQUITY|ID1000139504|INTEGRA INDOCABINET Tbk, PT|ACTIVE|IDX|21-JUN-2017|IDR|Electronic||||||||100|6437500000|||2960000000|45.3|0.68|45.98|WOOD INDUSTRIES|266
29-MAY-2026|WOWS|GINTING JAYA ENERGI Tbk|EQUITY|ID1000152002|GINTING JAYA ENERGI Tbk, PT|ACTIVE|IDX|08-NOV-2019|IDR|Certificate||||||||100|2475720000|||2420673048|97.2|0.57|97.78|CRUDE PETROLEUM & NATURAL GAS PROD.|62
29-MAY-2026|WSBP|WASKITA BETON PRECAST Tbk|EQUITY|ID1000137706|WASKITA BETON PRECAST Tbk, PT|ACTIVE|IDX|20-SEP-2016|IDR|Electronic||||||||100|56780478486|||38728763095|67.86|0.35|68.21|BUILDING CONSTRUCTION|15
29-MAY-2026|WSKT|WASKITA KARYA (PERSERO) Tbk|EQUITY|ID1000126105|WASKITA KARYA (PERSERO) Tbk, PT|ACTIVE|IDX|19-DEC-2012|IDR|Electronic||||||||100|28806807016|||7101172354|19.68|4.97|24.65|BUILDING CONSTRUCTION|202
29-MAY-2026|WTON|WIJAYA KARYA BETON Tbk|EQUITY|ID1000131105|WIJAYA KARYA BETON Tbk, PT|ACTIVE|IDX|08-APR-2014|IDR|Electronic||||||||100|8715466600|||3400143600|37.87|1.14|39.01|CEMENT|81
29-MAY-2026|YELO|YELOOO INTEGRA DATANET Tbk|EQUITY|ID1000146400|YELOOO INTEGRA DATANET Tbk, PT|ACTIVE|IDX|29-OCT-2018|IDR|Electronic||||||||100|1912774405|||1912774405|99.42|0.58|100|RESTAURANT, HOTEL & TOURISM|79
29-MAY-2026|YOII|ASURANSI DIGITAL BERSAMA Tbk|EQUITY|ID1000208002|ASURANSI DIGITAL BERSAMA Tbk, PT|ACTIVE|IDX|08-JAN-2025|IDR|Certificate||||||||100|3424687500|||3424687500|94.75|5.25|100|INSURANCE|74
29-MAY-2026|YPAS|YANAPRIMA HASTAPERSADA Tbk|EQUITY|ID1000109804|YANAPRIMA HASTAPERSADA Tbk, PT|ACTIVE|IDX|05-MAR-2008|IDR|Electronic||||||||100|668000089|||665650589|99.64|0.01|99.65|PLASTICS & PACKAGING|685
